Time	ROI-2-_sig_410	ROI-2-_sig_470	Input_DIO-1-bpod
0:00:12:58.1143829	2.650317526	6.184318321	0
0:00:12:58.1477170	2.656794825	6.1953252	0
0:00:12:58.1810512	2.653873246	6.196027285	0
0:00:12:58.2143854	2.660358094	6.200307738	0
0:00:12:58.2477196	2.660161813	6.200964527	0
0:00:12:58.2810538	2.657761135	6.194645763	0
0:00:12:58.3143880	2.65102716	6.193543565	0
0:00:12:58.3477221	2.652189752	6.188047675	0
0:00:12:58.3810563	2.655398205	6.19564982	0
0:00:12:58.4143905	2.65684767	6.192939621	0
0:00:12:58.4477247	2.652597414	6.190629536	0
0:00:12:58.4810588	2.653027724	6.187957084	0
0:00:12:58.5143930	2.651714146	6.177788177	0
0:00:12:58.5477272	2.651336681	6.190954156	0
0:00:12:58.5810614	2.651970823	6.188900746	0
0:00:12:58.6143956	2.651661301	6.179343333	0
0:00:12:58.6477297	2.646512679	6.180505925	0
0:00:12:58.6810639	2.654122373	6.195279904	0
0:00:12:58.7143981	2.656507952	6.182347954	0
0:00:12:58.7477323	2.651465019	6.183344461	0
0:00:12:58.7810664	2.651298935	6.189950099	0
0:00:12:58.8144006	2.652529471	6.187919337	0
0:00:12:58.8477348	2.656175782	6.183268968	0
0:00:12:58.8810690	2.656583445	6.188289253	0
0:00:12:58.9144032	2.656568346	6.191195733	0
0:00:12:58.9477373	2.651668851	6.188719563	0
0:00:12:58.9810715	2.658380178	6.189051732	0
0:00:12:59.0144057	2.657217586	6.18971607	0
0:00:12:59.0477399	2.656107839	6.193369931	0
0:00:12:59.0810783	2.661331954	6.198586497	0
0:00:12:59.1144082	2.658500967	6.195823454	0
0:00:12:59.1477424	2.653699612	6.194955284	0
0:00:12:59.1810802	2.654235612	6.188281703	0
0:00:12:59.2144108	2.652703105	6.183314264	0
0:00:12:59.2477449	2.653782654	6.182785813	0
0:00:12:59.2810820	2.652423781	6.189768915	0
0:00:12:59.3144133	2.65469612	6.196767116	0
0:00:12:59.3477475	2.650619498	6.186937928	0
0:00:12:59.3810839	2.65932384	6.194902439	0
0:00:12:59.4144158	2.650196737	6.18260463	0
0:00:12:59.4477500	2.653344795	6.179856685	0
0:00:12:59.4810857	2.653646767	6.180709756	0
0:00:12:59.5144183	2.655941754	6.188583675	0
0:00:12:59.5477525	2.654681021	6.186900182	0
0:00:12:59.5810876	2.651155498	6.182793363	0
0:00:12:59.6144209	2.651774541	6.185979167	0
0:00:12:59.6477550	2.651034709	6.182453644	0
0:00:12:59.6810893	2.649049244	6.182800912	0
0:00:12:59.7144234	2.651532963	6.169280116	0
0:00:12:59.7477576	2.653329696	6.178550656	0
0:00:12:59.7810918	2.654439444	6.182680123	0
0:00:12:59.8144259	2.652144456	6.185873477	0
0:00:12:59.8477601	2.653865697	6.187149308	0
0:00:12:59.8810943	2.654107274	6.185699843	0
0:00:12:59.9144285	2.656991107	6.191573198	0
0:00:12:59.9477627	2.650959216	6.184854321	0
0:00:12:59.9810968	2.649789075	6.189693422	0
0:00:13:00.0144310	2.656077642	6.186862435	0
0:00:13:00.0477652	2.653201358	6.189210267	0
0:00:13:00.0810994	2.655481247	6.190531395	0
0:00:13:00.1144335	2.653382542	6.190372859	0
0:00:13:00.1477677	2.658010262	6.195838552	0
0:00:13:00.1811019	2.658115952	6.185797984	0
0:00:13:00.2144361	2.653133415	6.194404185	0
0:00:13:00.2477703	2.649834371	6.190833367	0
0:00:13:00.2811044	2.655919106	6.179433924	0
0:00:13:00.3144386	2.651374428	6.190267169	0
0:00:13:00.3477728	2.650030653	6.185239336	0
0:00:13:00.3811070	2.653118316	6.192796185	0
0:00:13:00.4144412	2.65393364	6.18605466	0
0:00:13:00.4477753	2.656938262	6.183653983	0
0:00:13:00.4811095	2.657542206	6.195370496	0
0:00:13:00.5144437	2.659625812	6.193377481	0
0:00:13:00.5477779	2.654711218	6.196948299	0
0:00:13:00.5811120	2.654296007	6.192765987	0
0:00:13:00.6144462	2.656734431	6.184144687	0
0:00:13:00.6477804	2.650785582	6.184212631	0
0:00:13:00.6811146	2.651759442	6.189263112	0
0:00:13:00.7144488	2.658304685	6.191044747	0
0:00:13:00.7477829	2.657738487	6.192380973	0
0:00:13:00.7811171	2.659157756	6.193264241	0
0:00:13:00.8144513	2.65243133	6.200353034	0
0:00:13:00.8477855	2.656341867	6.198103342	0
0:00:13:00.8811196	2.656507952	6.197318215	0
0:00:13:00.9144538	2.656583445	6.190954156	0
0:00:13:00.9477880	2.655534092	6.186998322	0
0:00:13:00.9811222	2.657504459	6.190425705	0
0:00:13:01.0144563	2.648528342	6.19467596	1
0:00:13:01.0477905	2.651480118	6.187624914	1
0:00:13:01.0811247	2.656047444	6.187730605	1
0:00:13:01.1144589	2.656772177	6.193113255	1
0:00:13:01.1477930	2.658727446	6.19662368	1
0:00:13:01.1811272	2.652959781	6.188417591	1
0:00:13:01.2144614	2.655383106	6.183955955	1
0:00:13:01.2477956	2.649532399	6.184431561	1
0:00:13:01.2811298	2.652672907	6.176761472	1
0:00:13:01.3144639	2.655541641	6.167589073	1
0:00:13:01.3477981	2.652378485	6.181011728	1
0:00:13:01.3811323	2.656213529	6.185699843	1
0:00:13:01.4144664	2.653442936	6.183737025	1
0:00:13:01.4478006	2.651532963	6.186575562	1
0:00:13:01.4811348	2.654922599	6.179298037	1
0:00:13:01.5144690	2.655171726	6.17958491	1
0:00:13:01.5478032	2.653918542	6.180279446	1
0:00:13:01.5811373	2.653057922	6.182702771	1
0:00:13:01.6144715	2.648377356	6.177237078	1
0:00:13:01.6478057	2.648158426	6.165807438	1
0:00:13:01.6811399	2.649404061	6.170797525	1
0:00:13:01.7144741	2.655149078	6.175764965	1
0:00:13:01.7478083	2.657836628	6.184182434	1
0:00:13:01.7811424	2.660433587	6.189534887	1
0:00:13:01.8144766	2.652982429	6.186130153	1
0:00:13:01.8478108	2.649064342	6.187179506	1
0:00:13:01.8811450	2.652854091	6.184982659	1
0:00:13:01.9144792	2.654522486	6.183759673	1
0:00:13:01.9478133	2.651298935	6.17343978	1
0:00:13:01.9811475	2.654077077	6.176912458	1
0:00:13:02.0144817	2.657595051	6.186605759	1
0:00:13:02.0478159	2.654386598	6.178875276	1
0:00:13:02.0811500	2.659814545	6.184876969	0
0:00:13:02.1144842	2.660365644	6.185345026	0
0:00:13:02.1478184	2.658259389	6.184522152	0
0:00:13:02.1811526	2.649426709	6.17527426	0
0:00:13:02.2144867	2.652944682	6.176119782	0
0:00:13:02.2478209	2.660282601	6.175010035	0
0:00:13:02.2811551	2.652302992	6.185005307	0
0:00:13:02.3144893	2.657481811	6.192796185	0
0:00:13:02.3478235	2.659618263	6.186462322	0
0:00:13:02.3811576	2.654401697	6.189399	0
0:00:13:02.4144918	2.6543715	6.182400799	0
0:00:13:02.4478260	2.650430765	6.194056918	0
0:00:13:02.4811602	2.652627612	6.188274154	0
0:00:13:02.5144943	2.652491724	6.183933307	0
0:00:13:02.5478285	2.654552683	6.172820738	0
0:00:13:02.5811627	2.660380742	6.184695786	0
0:00:13:02.6144969	2.654613077	6.184929814	0
0:00:13:02.6478311	2.657134543	6.176361359	0
0:00:13:02.6811652	2.654318655	6.172488569	0
0:00:13:02.7144994	2.652408682	6.172662202	0
0:00:13:02.7478336	2.652989978	6.183533194	0
0:00:13:02.7811678	2.651600907	6.173281245	0
0:00:13:02.8145019	2.654416796	6.173620964	0
0:00:13:02.8478361	2.650506258	6.17300947	0
0:00:13:02.8811703	2.654658373	6.175561134	0
0:00:13:02.9145045	2.648830314	6.176436852	0
0:00:13:02.9478386	2.647418595	6.166751101	0
0:00:13:02.9811728	2.645735101	6.166751101	0
0:00:13:03.0145070	2.648732173	6.166690706	0
0:00:13:03.0478412	2.653563725	6.166132058	0
0:00:13:03.0811753	2.654462091	6.172269639	0
0:00:13:03.1145095	2.649245525	6.171801582	0
0:00:13:03.1478437	2.65296733	6.172156399	0
0:00:13:03.1811779	2.655428402	6.177101191	0
0:00:13:03.2145120	2.654031781	6.177229529	0
0:00:13:03.2478462	2.657806431	6.179901981	0
0:00:13:03.2811804	2.655564289	6.179969925	0
0:00:13:03.3145146	2.653744908	6.171544906	0
0:00:13:03.3478488	2.655858712	6.17581781	0
0:00:13:03.3811829	2.65382795	6.181336348	0
0:00:13:03.4145171	2.643583551	6.167400341	0
0:00:13:03.4478513	2.651223442	6.16503741	0
0:00:13:03.4811855	2.650468512	6.168578031	0
0:00:13:03.5145196	2.652491724	6.167543777	0
0:00:13:03.5478538	2.65275595	6.173296344	0
0:00:13:03.5811880	2.650642146	6.165203494	0
0:00:13:03.6145222	2.648769919	6.178339276	0
0:00:13:03.6478564	2.652393583	6.165845185	0
0:00:13:03.6811906	2.653918542	6.17398333	0
0:00:13:03.7145247	2.648815215	6.166954932	0
0:00:13:03.7478589	2.652016118	6.16330862	0
0:00:13:03.7811931	2.651223442	6.170246427	0
0:00:13:03.8145273	2.648634032	6.16912913	0
0:00:13:03.8478615	2.653518429	6.173787048	0
0:00:13:03.8811956	2.648641581	6.180098263	0
0:00:13:03.9145298	2.650242033	6.175145922	0
0:00:13:03.9478640	2.652129358	6.180286995	0
0:00:13:03.9811981	2.654145021	6.184695786	0
0:00:13:04.0145323	2.650287329	6.181442038	0
0:00:13:04.0478665	2.645387833	6.180588967	0
0:00:13:04.0812007	2.6462862	6.173704006	0
0:00:13:04.1145349	2.64639189	6.169159327	0
0:00:13:04.1478690	2.646988285	6.171688343	0
0:00:13:04.1812032	2.642254874	6.178452515	0
0:00:13:04.2145374	2.648694426	6.161919549	0
0:00:13:04.2478716	2.648717074	6.175047781	0
0:00:13:04.2812058	2.648369807	6.180626714	0
0:00:13:04.3145399	2.652099161	6.175357302	0
0:00:13:04.3478741	2.651661301	6.174390992	0
0:00:13:04.3812083	2.655677529	6.175953697	0
0:00:13:04.4145425	2.654160119	6.171514709	0
0:00:13:04.4478767	2.647373299	6.177992008	0
0:00:13:04.4812108	2.653910993	6.175825359	0
0:00:13:04.5145450	2.656817473	6.184507054	0
0:00:13:04.5478792	2.656590994	6.179554713	0
0:00:13:04.5812133	2.651412174	6.179947277	0
0:00:13:04.6145475	2.65555674	6.179917079	0
0:00:13:04.6478817	2.650476061	6.178928121	0
0:00:13:04.6812159	2.652906936	6.181781756	0
0:00:13:04.7145501	2.656341867	6.187141759	0
0:00:13:04.7478842	2.65782153	6.174911894	0
0:00:13:04.7812184	2.649071891	6.169657581	0
0:00:13:04.8145526	2.649056793	6.169936905	0
0:00:13:04.8478868	2.651049808	6.170291722	0
0:00:13:04.8812209	2.648467947	6.171212737	0
0:00:13:04.9145551	2.649743779	6.17074468	0
0:00:13:04.9478893	2.654726317	6.171235385	0
0:00:13:04.9812235	2.653948739	6.177244627	0
0:00:13:05.0145576	2.659248347	6.181049474	0
0:00:13:05.0478918	2.66050908	6.183963504	0
0:00:13:05.0812260	2.653714711	6.175885753	0
0:00:13:05.1145602	2.653450485	6.173273696	0
0:00:13:05.1478944	2.652740851	6.171778934	0
0:00:13:05.1812285	2.653465584	6.171529808	0
0:00:13:05.2145627	2.653586373	6.182234714	0
0:00:13:05.2478969	2.651759442	6.170940962	0
0:00:13:05.2812311	2.652521921	6.17355302	0
0:00:13:05.3145653	2.64488203	6.173824795	0
0:00:13:05.3478994	2.651465019	6.183752124	0
0:00:13:05.3812336	2.646678763	6.17893567	0
0:00:13:05.4145678	2.653125865	6.167090819	0
0:00:13:05.4479020	2.655028289	6.174926992	0
0:00:13:05.4812361	2.650106146	6.174270203	0
0:00:13:05.5145703	2.651276287	6.174406091	0
0:00:13:05.5479045	2.65619843	6.177267275	0
0:00:13:05.5812387	2.651948175	6.174760908	0
0:00:13:05.6145729	2.648649131	6.175319556	0
0:00:13:05.6479070	2.646444735	6.177252177	0
0:00:13:05.6812412	2.649555047	6.168540285	0
0:00:13:05.7145754	2.650657244	6.183933307	0
0:00:13:05.7479096	2.648671779	6.175440345	0
0:00:13:05.7812438	2.652046316	6.175176119	0
0:00:13:05.8145779	2.653216457	6.177010599	0
0:00:13:05.8479121	2.648271666	6.173862541	0
0:00:13:05.8812463	2.651034709	6.170676737	0
0:00:13:05.9145805	2.64886806	6.175402598	0
0:00:13:05.9479147	2.645757749	6.183850265	0
0:00:13:05.9812488	2.645455777	6.16719651	0
0:00:13:06.0145830	2.654446993	6.167445636	0
0:00:13:06.0479172	2.654530035	6.17614243	0
0:00:13:06.0812513	2.650732737	6.164403269	0
0:00:13:06.1145855	2.647350651	6.161851605	0
0:00:13:06.1479197	2.653812852	6.167770256	0
0:00:13:06.1812539	2.648256567	6.172330033	0
0:00:13:06.2145881	2.650264681	6.173432231	0
0:00:13:06.2479222	2.646535327	6.177818374	0
0:00:13:06.2812564	2.648150877	6.177871219	0
0:00:13:06.3145906	2.6516764	6.178792234	0
0:00:13:06.3479248	2.64800744	6.174066372	0
0:00:13:06.3812590	2.656825022	6.182144123	0
0:00:13:06.4145931	2.648203722	6.177614543	0
0:00:13:06.4479273	2.649464455	6.18098908	0
0:00:13:06.4812615	2.646942989	6.176957754	0
0:00:13:06.5145956	2.651812287	6.174821302	0
0:00:13:06.5479298	2.654363951	6.195423341	0
0:00:13:06.5812640	2.654567782	6.199152695	0
0:00:13:06.6145982	2.652688006	6.201394837	0
0:00:13:06.6479323	2.652219949	6.202195063	0
0:00:13:06.6812665	2.654522486	6.2039465	0
0:00:13:06.7146007	2.660350545	6.201643964	0
0:00:13:06.7479349	2.65480181	6.201311795	0
0:00:13:06.7812691	2.656054994	6.202406443	0
0:00:13:06.8146032	2.655284965	6.196736919	0
0:00:13:06.8479374	2.655956853	6.195997088	0
0:00:13:06.8812716	2.65662874	6.191844973	0
0:00:13:06.9146058	2.651004512	6.192826382	0
0:00:13:06.9479400	2.654884852	6.191890269	0
0:00:13:06.9812741	2.655971951	6.188168464	0
0:00:13:07.0146083	2.65641736	6.188168464	0
0:00:13:07.0479425	2.649472004	6.192071452	0
0:00:13:07.0812767	2.653239105	6.191973311	0
0:00:13:07.1146109	2.654643275	6.181751559	0
0:00:13:07.1479450	2.65394119	6.19468351	0
0:00:13:07.1812792	2.65663629	6.203395401	0
0:00:13:07.2146134	2.653495781	6.189512239	0
0:00:13:07.2479476	2.652408682	6.180098263	0
0:00:13:07.2812817	2.653571274	6.187511675	0
0:00:13:07.3146159	2.651268738	6.191256127	0
0:00:13:07.3479501	2.652423781	6.189013986	0
0:00:13:07.3812843	2.649343666	6.181872348	0
0:00:13:07.4146185	2.649275723	6.182695222	0
0:00:13:07.4479526	2.650098596	6.18045308	0
0:00:13:07.4812868	2.656424909	6.192026156	0
0:00:13:07.5146210	2.653442936	6.190085986	0
0:00:13:07.5479552	2.655677529	6.186062209	0
0:00:13:07.5812893	2.652725752	6.182310207	0
0:00:13:07.6146235	2.644980171	6.176285866	0
0:00:13:07.6479577	2.650045751	6.176882261	0
0:00:13:07.6812919	2.649804174	6.18141939	0
0:00:13:07.7146261	2.650143892	6.177780628	0
0:00:13:07.7479602	2.649207779	6.17775043	0
0:00:13:07.7812944	2.646980735	6.171356174	0
0:00:13:07.8146286	2.650566653	6.177184233	0
0:00:13:07.8479628	2.649766427	6.181079672	0
0:00:13:07.8812970	2.647947046	6.170948511	0
0:00:13:07.9146311	2.649441807	6.178890375	0
0:00:13:07.9479653	2.655315162	6.182030883	0
0:00:13:07.9812995	2.650000455	6.186786942	0
0:00:13:08.0146337	2.654514937	6.175417697	0
0:00:13:08.0479678	2.649607892	6.184461758	0
0:00:13:08.0813020	2.653994035	6.182665025	0
0:00:13:08.1146362	2.652408682	6.182634827	0
0:00:13:08.1479704	2.656802374	6.188009929	0
0:00:13:08.1813045	2.654341303	6.18950469	0
0:00:13:08.2146387	2.655284965	6.185269533	0
0:00:13:08.2479729	2.655677529	6.18626604	0
0:00:13:08.2813071	2.652272795	6.180460629	0
0:00:13:08.3146412	2.653208908	6.187217252	0
0:00:13:08.3479754	2.657844178	6.186137702	0
0:00:13:08.3813096	2.651834935	6.183178377	0
0:00:13:08.4146438	2.654514937	6.180951333	0
0:00:13:08.4479780	2.647169468	6.177916515	0
0:00:13:08.4813121	2.647124172	6.168276059	0
0:00:13:08.5146463	2.652355837	6.181117418	0
0:00:13:08.5479805	2.656372064	6.181087221	0
0:00:13:08.5813146	2.655390655	6.185526209	0
0:00:13:08.6146488	2.660992236	6.18928576	0
0:00:13:08.6479830	2.65393364	6.188259056	0
0:00:13:08.6813172	2.658757643	6.181057024	0
0:00:13:08.7146514	2.653337246	6.189044183	0
0:00:13:08.7479855	2.654077077	6.18239325	0
0:00:13:08.7813197	2.656409811	6.190410606	0
0:00:13:08.8146539	2.65587381	6.178739389	0
0:00:13:08.8479881	2.655322712	6.175621528	0
0:00:13:08.8813223	2.655307613	6.176882261	0
0:00:13:08.9146565	2.653088119	6.187270097	0
0:00:13:08.9479906	2.656319219	6.184476856	0
0:00:13:08.9813248	2.650838428	6.18465049	0
0:00:13:09.0146590	2.654107274	6.185435617	0
0:00:13:09.0479931	2.653156063	6.187194604	0
0:00:13:09.0813273	2.655133979	6.181517531	0
0:00:13:09.1146615	2.651087554	6.187790999	0
0:00:13:09.1479957	2.653284401	6.186492519	0
0:00:13:09.1813299	2.654892401	6.17753905	0
0:00:13:09.2146641	2.658010262	6.18519404	0
0:00:13:09.2479982	2.661815109	6.193520917	0
0:00:13:09.2813324	2.658508516	6.191837424	0
0:00:13:09.3146666	2.652408682	6.181978038	0
0:00:13:09.3480008	2.653684514	6.178263783	0
0:00:13:09.3813349	2.658380178	6.179818939	0
0:00:13:09.4146691	2.657164741	6.185646998	0
0:00:13:09.4480033	2.654318655	6.188138267	0
0:00:13:09.4813375	2.661452743	6.193626608	0
0:00:13:09.5146716	2.656621191	6.187609816	0
0:00:13:09.5480058	2.662388856	6.189383901	0
0:00:13:09.5813400	2.656855219	6.194223002	0
0:00:13:09.6146742	2.657746037	6.18282356	0
0:00:13:09.6480084	2.648717074	6.17032192	0
0:00:13:09.6813425	2.655919106	6.182430996	0
0:00:13:09.7146767	2.653858147	6.180860742	0
0:00:13:09.7480109	2.656341867	6.188025027	0
0:00:13:09.7813451	2.655760571	6.177825923	0
0:00:13:09.8146793	2.65113285	6.185496012	0
0:00:13:09.8480134	2.655805867	6.178678994	0
0:00:13:09.8813476	2.657851727	6.196057482	0
0:00:13:09.9146818	2.65890108	6.191248578	0
0:00:13:09.9480160	2.656424909	6.193264241	0
0:00:13:09.9813501	2.652695555	6.177735332	0
0:00:13:10.0146843	2.655345359	6.18281601	0
0:00:13:10.0480185	2.646648566	6.17894322	0
0:00:13:10.0813526	2.65189533	6.192758438	0
0:00:13:10.1146868	2.651261188	6.168540285	0
0:00:13:10.1480210	2.646535327	6.177365416	0
0:00:13:10.1813552	2.661875504	6.178127895	0
0:00:13:10.2146894	2.661792461	6.188636521	0
0:00:13:10.2480235	2.656734431	6.193294438	0
0:00:13:10.2813577	2.659225699	6.191595846	0
0:00:13:10.3146919	2.657632797	6.181819503	0
0:00:13:10.3480261	2.655300064	6.189399	0
0:00:13:10.3813603	2.658448122	6.179818939	0
0:00:13:10.4146944	2.658523615	6.198963962	0
0:00:13:10.4480286	2.659784348	6.182129024	0
0:00:13:10.4813628	2.65900677	6.185443167	0
0:00:13:10.5146970	2.653382542	6.187609816	0
0:00:13:10.5480311	2.660871447	6.190856015	0
0:00:13:10.5813653	2.659052066	6.18325387	0
0:00:13:10.6146995	2.658825587	6.193196298	0
0:00:13:10.6480337	2.659746601	6.198722385	0
0:00:13:10.6813678	2.659791897	6.193770044	0
0:00:13:10.7147020	2.652906936	6.18497511	0
0:00:13:10.7480362	2.657557304	6.186069759	0
0:00:13:10.7813704	2.658070657	6.187504126	0
0:00:13:10.8147046	2.655722824	6.185231786	0
0:00:13:10.8480388	2.659890038	6.18465049	0
0:00:13:10.8813729	2.657723389	6.188885647	0
0:00:13:10.9147071	2.660916743	6.19317365	0
0:00:13:10.9480413	2.654122373	6.181509982	0
0:00:13:10.9813755	2.653329696	6.188606323	0
0:00:13:11.0147097	2.654575331	6.182657475	0
0:00:13:11.0480438	2.651842484	6.178595952	0
0:00:13:11.0813780	2.654061979	6.181124967	0
0:00:13:11.1147122	2.649487103	6.189202718	0
0:00:13:11.1480463	2.653578823	6.187126661	0
0:00:13:11.1813805	2.65847077	6.178256234	0
0:00:13:11.2147147	2.651366879	6.182657475	0
0:00:13:11.2480489	2.653473133	6.184091842	0
0:00:13:11.2813831	2.65684767	6.178377022	0
0:00:13:11.3147172	2.653269302	6.175010035	0
0:00:13:11.3480514	2.655005641	6.173598316	0
0:00:13:11.3813856	2.654499838	6.178218487	0
0:00:13:11.4147198	2.654084626	6.178958318	0
0:00:13:11.4480540	2.64800744	6.18271032	0
0:00:13:11.4813881	2.651185695	6.184280575	0
0:00:13:11.5147223	2.653337246	6.178777135	0
0:00:13:11.5480565	2.655141528	6.182725419	0
0:00:13:11.5813907	2.65157071	6.178112797	0
0:00:13:11.6147248	2.653254203	6.178973417	0
0:00:13:11.6480590	2.65943708	6.172662202	0
0:00:13:11.6813932	2.651397076	6.184680688	0
0:00:13:11.7147274	2.653563725	6.175462993	0
0:00:13:11.7480615	2.654590429	6.180755052	0
0:00:13:11.7813957	2.653714711	6.194162608	0
0:00:13:11.8147299	2.649977807	6.175221415	0
0:00:13:11.8480641	2.653525978	6.172209245	0
0:00:13:11.8813983	2.650091047	6.166909636	0
0:00:13:11.9147324	2.648279215	6.166569918	0
0:00:13:11.9480666	2.642307719	6.162908507	0
0:00:13:11.9814008	2.648203722	6.158658252	0
0:00:13:12.0147349	2.64865668	6.168313806	0
0:00:13:12.0480691	2.644383776	6.177048346	0
0:00:13:12.0814033	2.644617805	6.166464227	0
0:00:13:12.1147375	2.650898822	6.164856227	0
0:00:13:12.1480717	2.647199665	6.158643153	0
0:00:13:12.1814058	2.648739722	6.171514709	0
0:00:13:12.2147400	2.643258931	6.170004849	0
0:00:13:12.2480742	2.647916849	6.167007777	0
0:00:13:12.2814084	2.650143892	6.170729582	0
0:00:13:12.3147426	2.646565524	6.168932848	0
0:00:13:12.3480767	2.647826257	6.166200002	0
0:00:13:12.3814109	2.646452284	6.168744116	0
0:00:13:12.4147451	2.651585808	6.164833579	0
0:00:13:12.4480793	2.647411046	6.173386935	0
0:00:13:12.4814135	2.642685184	6.170170934	0
0:00:13:12.5147476	2.650513808	6.173092513	0
0:00:13:12.5480818	2.651842484	6.17117499	0
0:00:13:12.5814160	2.649290821	6.176685979	0
0:00:13:12.6147502	2.653027724	6.172805639	0
0:00:13:12.6480843	2.648256567	6.171159892	0
0:00:13:12.6814185	2.64649758	6.169785919	0
0:00:13:12.7147527	2.650717639	6.171461864	0
0:00:13:12.7480869	2.649479554	6.171310878	0
0:00:13:12.7814211	2.649570145	6.170072793	0
0:00:13:12.8147552	2.647569581	6.168026933	0
0:00:13:12.8480894	2.647765863	6.165218593	0
0:00:13:12.8814236	2.644897129	6.167332397	0
0:00:13:12.9147578	2.64122062	6.161572281	0
0:00:13:12.9480920	2.645244397	6.149787825	0
0:00:13:12.9814261	2.64639189	6.167007777	0
0:00:13:13.0147603	2.651540512	6.170080342	0
0:00:13:13.0480945	2.64811313	6.163595494	0
0:00:13:13.0814287	2.646573073	6.172186597	0
0:00:13:13.1147628	2.648573638	6.161451493	0
0:00:13:13.1480970	2.64887561	6.172511216	0
0:00:13:13.1814312	2.650317526	6.163731381	0
0:00:13:13.2147654	2.644338481	6.17484395	0
0:00:13:13.2480995	2.650883723	6.172805639	0
0:00:13:13.2814337	2.647584679	6.17117499	0
0:00:13:13.3147679	2.645652059	6.174428739	0
0:00:13:13.3481021	2.64876237	6.169061187	0
0:00:13:13.3814363	2.648837863	6.168004285	0
0:00:13:13.4147704	2.651442372	6.170238877	0
0:00:13:13.4481046	2.656017247	6.178331727	0
0:00:13:13.4814388	2.650679892	6.176421754	0
0:00:13:13.5147729	2.655428402	6.167483383	0
0:00:13:13.5481071	2.649872117	6.183737025	0
0:00:13:13.5814413	2.64649758	6.175946148	0
0:00:13:13.6147755	2.650506258	6.170737131	0
0:00:13:13.6481097	2.650944118	6.175485641	0
0:00:13:13.6814438	2.64606727	6.170782427	0
0:00:13:13.7147780	2.647554482	6.171318427	0
0:00:13:13.7481122	2.64994761	6.168638426	0
